collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,059_UCR_Anomaly_DISTORTEDgait1,0.0,0.7776551011286342,0.8763964196565857,0.9051399366990309,0.2275167137748734,0.05852941176470588,0.03783269961977186,0.1292207792207792,3.39117,64.84354,24797.65918,65383.09375
KDD-TSAD,060_UCR_Anomaly_DISTORTEDgait2,0.0,0.7928965570030525,0.9299735980905965,0.9314910254789847,0.4878103250511631,0.06352941176470588,0.041064638783269956,0.14025974025974025,3.97872,66.84078,27186.33105,65383.09375
KDD-TSAD,061_UCR_Anomaly_DISTORTEDgait3,0.0,0.8310466028767067,0.8570285728756175,0.6848144472346205,0.02001517939695451,0.03436619718309859,0.022932330827067672,0.06853932584269663,4.96708,86.13712,30172.1709,65383.09375
KDD-TSAD,062_UCR_Anomaly_DISTORTEDgaitHunt1,0.0,0.7569489844519022,0.94442901590543,0.9964423197672191,0.22434633442620525,0.0337941628264209,0.021392454297938544,0.0804093567251462,2.84471,60.4101,23006.15527,64375.28125
KDD-TSAD,063_UCR_Anomaly_DISTORTEDgaitHunt2,0.0,0.7350723167861231,0.9176864236552434,0.9757626788980867,0.4124571153822077,0.1704964539007092,0.11447619047619047,0.33388888888888885,2.85718,57.25943,23006.15527,64375.28125
KDD-TSAD,064_UCR_Anomaly_DISTORTEDgaitHunt3,0.0,0.8271855846854842,0.973165475320567,0.981395530670581,0.6762660207500647,0.20194444444444443,0.13768939393939392,0.3786458333333333,4.33567,72.17257,28858.40137,64375.28125
KDD-TSAD,065_UCR_Anomaly_DISTORTEDinsectEPG1,0.0,0.7785867536654955,0.5317425948266399,0.7627734001547452,0.01682028009721622,0.0,0.0,0.0,0.50485,5.06248,3569.94824,9954.41406
KDD-TSAD,066_UCR_Anomaly_DISTORTEDinsectEPG2,0.0,0.8254089606035316,0.6651806866899279,0.9882875268510024,0.21477143816703176,0.04878048780487806,0.03105590062111801,0.11363636363636363,1.10408,6.73468,4588.79395,9962.11816
KDD-TSAD,067_UCR_Anomaly_DISTORTEDinsectEPG3,0.0,0.8053239118304039,0.8646657035282129,0.8608308054284312,0.03385126806431503,0.0,0.0,0.0,0.35016,6.0072,6329.53418,9951.39062
KDD-TSAD,068_UCR_Anomaly_DISTORTEDinsectEPG4,0.0,0.8548931556214862,0.9913122899967811,0.9898942859570602,0.6751452489054018,0.09523809523809523,0.0617283950617284,0.20833333333333334,0.23142,5.22674,1473.57715,9951.39062
KDD-TSAD,069_UCR_Anomaly_DISTORTEDinsectEPG5,0.0,0.7824718200051295,0.9977060632029418,0.999486938214792,0.8258302654991704,0.0019920318725099597,0.0012459506603538497,0.004965243296921548,0.64357,7.04195,3808.81543,9981.625
KDD-TSAD,070_UCR_Anomaly_DISTORTEDltstdbs30791AI,0.0,0.8541810121910375,0.9994848370209019,0.9995754533471215,0.9375258347219003,0.06881128505074832,0.04414621225498852,0.15593326056447843,2.72287,260.99684,21877.50781,56436.74219
KDD-TSAD,071_UCR_Anomaly_DISTORTEDltstdbs30791AS,0.0,0.7769256668315738,0.9994238399077868,0.9995766548214444,0.9331896810681455,0.07017543859649122,0.04504504504504505,0.15873015873015872,4.24577,302.2657,28380.66699,55304.96875
KDD-TSAD,072_UCR_Anomaly_DISTORTEDltstdbs30791ES,0.0,0.811494650021207,0.8764899734770898,0.9062831553330929,0.31194125407407464,0.05017543859649123,0.03220720720720721,0.1134920634920635,3.32314,247.41124,24797.65918,55304.96875
KDD-TSAD,073_UCR_Anomaly_DISTORTEDpark3m,0.0,0.8965655805309204,0.970772606338716,0.9951280192323626,0.5795107110949902,0.07383627608346709,0.04746182418489476,0.16618497109826588,25.93762,196.16422,73627.09668,90578.40625
KDD-TSAD,074_UCR_Anomaly_DISTORTEDqtdbSel1005V,0.0,0.663869727449082,0.5350147746389365,0.6922754596163698,0.021692838781606397,0.010997250687328167,0.007430424209673061,0.021149778888675252,0.68229,59.75873,4896.28418,36157.53906
KDD-TSAD,075_UCR_Anomaly_DISTORTEDqtdbSel100MLII,0.0,0.6505156072504228,0.5105926989510133,0.5616951575317112,0.017319539083024013,0.0,0.0,0.0,0.59898,60.71711,4896.28418,30109.65625
KDD-TSAD,084_UCR_Anomaly_DISTORTEDs20101mML2,0.0,0.752378471043676,0.999538513822527,0.9998190292207171,0.9586178477441345,0.04878048780487806,0.03105590062111801,0.11363636363636363,1.42779,195.59887,14714.97168,40187.78125
KDD-TSAD,085_UCR_Anomaly_DISTORTEDs20101m,0.0,0.716338254746047,0.9996721935752568,0.9982184908948659,0.8246939438816436,0.04878048780487806,0.03105590062111801,0.11363636363636363,1.03287,167.86438,12326.2998,40187.78125
KDD-TSAD,086_UCR_Anomaly_DISTORTEDsddb49,0.0,0.7987802670309684,0.8791513786427834,0.9693022162838625,0.37396676147377605,0.06060606060606061,0.03875968992248062,0.1388888888888889,3.43168,210.69035,24797.65918,80500.28125
KDD-TSAD,087_UCR_Anomaly_DISTORTEDsel840mECG1,0.0,0.8264610638728099,0.8921890346486369,0.9587148574777032,0.30202670372256263,0.09105180533751962,0.05949938448912598,0.19385026737967914,2.49064,384.90065,21214.65137,60344.03125
KDD-TSAD,088_UCR_Anomaly_DISTORTEDsel840mECG2,0.0,0.814296610169492,0.7649784664545567,0.9254695178695359,0.04690440475746804,0.08927689013342119,0.058470699922326744,0.18869238267650743,3.33783,392.40921,24797.65918,57321.60156
KDD-TSAD,093_UCR_Anomaly_NOISE1sddb40,0.0,0.7247423897557234,0.9155917749166085,0.8703925613091458,0.5076414333465836,0.1083720930232558,0.0716041794714198,0.22275334608030595,9.29766,473.6986,43768.69824,80293.67969
KDD-TSAD,094_UCR_Anomaly_NOISEBIDMC1,0.0,0.9161356851218303,0.9982254099208928,0.9993034036660006,0.9779437823475735,0.3076923076923077,0.2173913043478261,0.5263157894736843,0.3807,5.62875,2972.78027,10961.21875
KDD-TSAD,095_UCR_Anomaly_NOISECIMIS44AirTemperature4,0.0,0.8801797273599303,0.8096179215206897,0.9181273232915355,0.06545681374148103,0.11072664359861592,0.07220216606498196,0.23738872403560832,0.6884,10.05043,4896.28418,8123.21875
KDD-TSAD,096_UCR_Anomaly_NOISEECG4,0.0,0.7271334833901526,0.9999831663888842,0.9999094176527248,0.9915817357464449,0.125,0.08196721311475409,0.2631578947368421,0.35553,42.55213,6090.62012,30109.65625
KDD-TSAD,097_UCR_Anomaly_NOISEGP711MarkerLFM5z3,0.0,0.7480370699268246,0.9992133119566624,0.9998498358912231,0.9783964853246626,0.07228915662650602,0.04643962848297214,0.16304347826086957,0.66316,7.63221,6273.43066,11979.75879
