collection_name,dataset_name,Seed,affiliation_f1,affiliation_f1_gt_contamination,roc_vus,pr_vus,fbeta,fbeta_05,fbeta_2,Time fit (s),Time predict (s),Peak memory fit (KiB),Peak memory predict (KiB)
KDD-TSAD,093_UCR_Anomaly_NOISE1sddb40,0.0,0.8269249212165969,0.8269249212165969,0.7216280054757661,0.5081112400818445,0.027314580258607394,0.017248286299296714,0.0655987472755359,219.9789,242.70398,9980.38867,11219.98047
KDD-TSAD,094_UCR_Anomaly_NOISEBIDMC1,0.0,0.7345198619476213,0.7345198619476213,0.6187938986899174,0.5180231761346762,0.04597701149425288,0.029239766081871347,0.1075268817204301,0.95114,2.82037,718.16211,1545.68359
KDD-TSAD,095_UCR_Anomaly_NOISECIMIS44AirTemperature4,0.0,0.8618771931358726,0.9640894652195884,0.9118984424421372,0.4008606189007996,0.11072664359861592,0.07220216606498196,0.23738872403560832,2.19982,1.82798,953.37695,1149.68359
KDD-TSAD,096_UCR_Anomaly_NOISEECG4,0.0,0.7319673948339513,0.7727139269724271,0.8119146794564129,0.21396950672271942,0.08,0.05245901639344262,0.16842105263157897,4.90334,14.70192,1425.70117,4217.55859
KDD-TSAD,097_UCR_Anomaly_NOISEGP711MarkerLFM5z3,0.0,0.6675076490044072,0.5189244568304979,0.693745767315064,0.01914858532181253,0.019277108433734938,0.01238390092879257,0.04347826086956522,2.24747,2.90618,1143.15918,1688.51172
KDD-TSAD,098_UCR_Anomaly_NOISEInternalBleeding16,0.0,0.7444610700535211,0.999922228147605,0.9186324655522602,0.4181361317919783,0.031454783748361734,0.01989389920424403,0.0750938673341677,0.25531,0.89439,349.08008,1053.63672
KDD-TSAD,099_UCR_Anomaly_NOISEInternalBleeding6,0.0,0.7254417536139024,0.8422398230468531,0.7672232824760966,0.17404869488691305,0.14983713355048864,0.10717614165890028,0.24891774891774893,0.39961,0.9477,408.18164,1075.15234
KDD-TSAD,100_UCR_Anomaly_NOISELab2Cmac011215EPG1,0.0,0.6528643295081045,0.9577311620053449,0.8848231922419044,0.47328764942360174,0.032120616191412654,0.02032520325203252,0.07653858169322086,2.6693,7.07905,1084.99805,4217.69922
KDD-TSAD,101_UCR_Anomaly_NOISELab2Cmac011215EPG4,0.0,0.6491234413489483,0.5824926659521821,0.5713625623810172,0.009079789622716737,0.02103920943576666,0.013571311070899822,0.04678196767791325,3.47175,8.19996,1301.79492,4226.83984
KDD-TSAD,102_UCR_Anomaly_NOISEMesoplodonDensirostris,0.0,0.7392009243074812,0.731133009093322,0.6263220281778746,0.07553710217519441,0.03349828701941378,0.021938571998404467,0.07080785323463147,11.73247,11.1882,2169.11914,3467.60547
KDD-TSAD,103_UCR_Anomaly_NOISETkeepThirdMARS,0.0,0.6566364587493576,0.6701674713923288,0.562974439948283,0.07038760307198612,0.014646053702196907,0.009736045002163567,0.02954694681549573,1.17011,2.05703,759.80273,1588.99609
KDD-TSAD,104_UCR_Anomaly_NOISEapneaecg4,0.0,0.6693608018982283,0.6693608018982283,0.5822302922384514,0.21050178933183375,0.004277536642133735,0.0026861332322083175,0.010495770821757115,5.36678,21.33569,1710.85742,5380.38672
KDD-TSAD,105_UCR_Anomaly_NOISEgait3,0.0,0.8155377155063324,0.8155377155063324,0.690788172690506,0.5087209135097468,0.029197080291970802,0.018450184501845015,0.06993006993006992,101.79768,134.68549,6986.24805,9139.43359
KDD-TSAD,106_UCR_Anomaly_NOISEgaitHunt2,0.0,0.7340193445713391,0.7340193445713391,0.6465572985636417,0.5083120219152689,0.028169014084507043,0.01779359430604982,0.06756756756756756,59.45882,98.06506,5275.31055,8998.80859
KDD-TSAD,107_UCR_Anomaly_NOISEinsectEPG3,0.0,0.8026125453499935,0.8627538217759246,0.8177311820923913,0.03035996453618026,0.06476190476190476,0.041975308641975316,0.1416666666666667,2.57933,2.58212,1128.76758,1404.77734
KDD-TSAD,109_UCR_Anomaly_1sddb40,0.0,0.8181134414470435,0.8218191485389924,0.8622660306530864,0.2463055963241896,0.08069767441860466,0.05331899200983405,0.1658699808795411,344.32915,239.00189,9980.38867,11219.98047
KDD-TSAD,110_UCR_Anomaly_2sddb40,0.0,0.8285844193256027,0.8321710748816911,0.5363581413996196,0.03220266009567899,0.0,0.0,0.0,345.85872,242.5385,9980.38867,11248.94922
KDD-TSAD,111_UCR_Anomaly_3sddb40,0.0,0.7741300105075065,0.769801838229585,0.9696897414832979,0.48231409913287837,0.07228915662650602,0.04643962848297214,0.16304347826086957,342.64559,238.77787,9980.38867,11248.80859
